pid,uri,title,longitude,latitude,description
387328,https://pleiades.stoa.org/places/387328,Ouaunia,,,"An ancient place, cited: BAtlas 39 unlocated Ouaunia"
387329,https://pleiades.stoa.org/places/387329,Oxilla,,,"An ancient place, cited: BAtlas 39 unlocated Oxilla"
387331,https://pleiades.stoa.org/places/387331,Pullion,,,"An ancient place, cited: BAtlas 39 unlocated Pullion"
387333,https://pleiades.stoa.org/places/387333,Quadrata,,,"An ancient place, cited: BAtlas 39 unlocated Quadrata"
387336,https://pleiades.stoa.org/places/387336,Rigonum (river),,,"An ancient place, cited: BAtlas 39 unlocated Rigonum fl."
387338,https://pleiades.stoa.org/places/387338,Scationa,,,"An ancient place, cited: BAtlas 39 unlocated Scationa"
387340,https://pleiades.stoa.org/places/387340,Ubartum (river),9.620227555200026,45.76304685887469,"An ancient place, cited: BAtlas 39 unlocated Ubartum fl."
387341,https://pleiades.stoa.org/places/387341,Umatia (river),,,"An ancient place, cited: BAtlas 39 unlocated Umatia fl."
393358,https://pleiades.stoa.org/places/393358,Ad IX,12.266922,45.495449,"An ancient place, cited: BAtlas 40 C2 Ad IX"
393360,https://pleiades.stoa.org/places/393360,Ad Cerasias,12.002833500000001,45.8935235,"An ancient place, cited: BAtlas 40 C1 Ad Cerasias"
393361,https://pleiades.stoa.org/places/393361,Ad Finem,11.720524,45.461781,"An ancient place, cited: BAtlas 40 B2 Ad Finem"
393362,https://pleiades.stoa.org/places/393362,Ad Idicem,11.430301,44.45827,"An ancient place, cited: BAtlas 40 A4 Ad Idicem"
393363,https://pleiades.stoa.org/places/393363,Ad Medias,11.25,44.75,"An ancient place, cited: BAtlas 40 A3 Ad Medias"
393364,https://pleiades.stoa.org/places/393364,Ad Novas,12.25,44.25,"An ancient place, cited: BAtlas 40 C4 Ad Novas"
393365,https://pleiades.stoa.org/places/393365,Ad Palatium,11.000245,45.757783,"An ancient place, cited: BAtlas 40 A1 Ad Palatium"
393366,https://pleiades.stoa.org/places/393366,Ad Portum,12.14042,45.420331,"An ancient place, cited: BAtlas 40 C2 Ad Portum"
393368,https://pleiades.stoa.org/places/393368,Ad Rubiconem,12.41986,44.154621,"An ancient place, cited: BAtlas 40 C4 Ad Rubiconem"
393369,https://pleiades.stoa.org/places/393369,Ad Sanos,12.675577,45.714942,"An ancient place, cited: BAtlas 40 D1 Ad Sanos"
393370,https://pleiades.stoa.org/places/393370,Ad Silarum,11.57935,44.400126,"An ancient place, cited: BAtlas 40 B4 Ad Silarum"
393371,https://pleiades.stoa.org/places/393371,Ad Sinnium,11.7992579,44.3204868,"An ancient place, cited: BAtlas 40 B4 Ad Sinnium"
393375,https://pleiades.stoa.org/places/393375,Anemo (river),11.85601124028276,44.271677781742504,"An ancient place, cited: BAtlas 40 B4 Anemo fl."
393386,https://pleiades.stoa.org/places/393386,Augusta,12.1026112,44.5531287,"An ancient place, cited: BAtlas 40 C3 Augusta"
393387,https://pleiades.stoa.org/places/393387,Auraei,11.384537,45.4574885,"An ancient place, cited: BAtlas 40 A2 Auraei"
393392,https://pleiades.stoa.org/places/393392,Brinta? (river),11.699628465198249,45.72317063590868,"An ancient place, cited: BAtlas 40 B1 Brinta? fl."
393393,https://pleiades.stoa.org/places/393393,Brundulum,12.2842163,45.1948519,"An ancient place, cited: BAtlas 40 C2 Brundulum"
393396,https://pleiades.stoa.org/places/393396,Cadianum,11.1784345,45.415334,"An ancient place, cited: BAtlas 40 A2 Cadianum"
393400,https://pleiades.stoa.org/places/393400,Castello del Tartaro,10.991749,45.438347,"An ancient place, cited: BAtlas 40 A2 Castello del Tartaro"
393401,https://pleiades.stoa.org/places/393401,Castellum,11.6128962,44.0757376,"An ancient place, cited: BAtlas 40 B4 Castellum"
393402,https://pleiades.stoa.org/places/393402,[Castrum Cumiacli],12.17416,44.697767,"An ancient place, cited: BAtlas 40 C3 [Castrum Cumiacli]"
393403,https://pleiades.stoa.org/places/393403,[Castrum Volaenes],11.063331,45.918526,"An ancient place, cited: BAtlas 40 A1 [Castrum Volaenes]"
393406,https://pleiades.stoa.org/places/393406,[Claterna] fl.,11.450064,44.345891,"An ancient place, cited: BAtlas 40 B4 [Claterna] fl."
393407,https://pleiades.stoa.org/places/393407,Colicaria,10.997984,44.891684,"An ancient place, cited: BAtlas 40 A3 Colicaria"
393408,https://pleiades.stoa.org/places/393408,Compitum ad Confluentes,12.39517,44.089401,"An ancient place, cited: BAtlas 40 C4 Compitum ad Confluentes"
393409,https://pleiades.stoa.org/places/393409,Corniculani,12.131134,44.824027,"An ancient place, cited: BAtlas 40 C3 Corniculani"
393412,https://pleiades.stoa.org/places/393412,*Duplavilis,11.995435,45.90129,"An ancient place, cited: BAtlas 40 B1 *Duplavilis"
393414,https://pleiades.stoa.org/places/393414,[Equilum],12.638513474321822,45.542843934100965,"An ancient place, cited: BAtlas 40 D1 [Equilum] now Jesolo, located in the Veneto."
393419,https://pleiades.stoa.org/places/393419,Fabbrica dei Soci,11.352543,45.158508,"An ancient place, cited: BAtlas 40 A2 Fabbrica dei Soci"
393423,https://pleiades.stoa.org/places/393423,Fondo Paviani,11.307631,45.190712,"An ancient place, cited: BAtlas 40 A2 Fondo Paviani"
393429,https://pleiades.stoa.org/places/393429,Fossis,12.189555,45.062499,"An ancient place, cited: BAtlas 40 C2 Fossis"
393434,https://pleiades.stoa.org/places/393434,*Hadriani,12.176693,44.9463899,"An ancient place, cited: BAtlas 40 C3 *Hadriani"
393437,https://pleiades.stoa.org/places/393437,[(H)Eraclia],12.657285000000002,45.6377475,"An ancient place, cited: BAtlas 40 D1 [(H)Eraclia]"
393438,https://pleiades.stoa.org/places/393438,Hostilia,11.137868,45.070242,"An ancient place, cited: BAtlas 40 A2 Hostilia"
393440,https://pleiades.stoa.org/places/393440,Idex (river),11.545381775188986,44.47774370747712,"An ancient place, cited: BAtlas 40 B3 Idex fl."
393443,https://pleiades.stoa.org/places/393443,Ligeris,11.031731,45.917205,"An ancient place, cited: BAtlas 40 A1 Ligeris"
393451,https://pleiades.stoa.org/places/393451,Meduacus Minor,12.1265309,45.3298779,"An ancient place, cited: BAtlas 40 C2 Meduacus Minor"
393453,https://pleiades.stoa.org/places/393453,Misquilenses,11.69964850360579,45.83432666874557,"An ancient place, cited: BAtlas 40 B1 Misquilenses"
393454,https://pleiades.stoa.org/places/393454,Mons Silicis,11.750443,45.239638,"An ancient place, cited: BAtlas 40 B2 Mons Silicis"
393455,https://pleiades.stoa.org/places/393455,Montagnana,11.467218,45.233609,"An ancient place, cited: BAtlas 40 A2 Montagnana"
393457,https://pleiades.stoa.org/places/393457,*Neronia,12.1311662,44.7662851,"An ancient place, cited: BAtlas 40 C3 *Neronia"
393461,https://pleiades.stoa.org/places/393461,Ostium Carbonaria,12.25,45.25,"An ancient place, cited: BAtlas 40 C2 Ostium Carbonaria"
393462,https://pleiades.stoa.org/places/393462,Ostium Eridanum/Ostium Spineticum,12.25,44.75,"An ancient place, cited: BAtlas 40 C3 Ostium Eridanum/Ostium Spineticum"
393463,https://pleiades.stoa.org/places/393463,Ostium Fossiones,12.25,45.25,"An ancient place, cited: BAtlas 40 C2 Ostium Fossiones"
393464,https://pleiades.stoa.org/places/393464,Ostium Philistina,12.25,45.25,"An ancient place, cited: BAtlas 40 C2 Ostium Philistina"
393471,https://pleiades.stoa.org/places/393471,Pagus Disaenius,11.75,45.25,"An ancient place, cited: BAtlas 40 B2 Pagus Disaenius"
393472,https://pleiades.stoa.org/places/393472,Paludes Tartari,11.25,45.25,"An ancient place, cited: BAtlas 40 A2 Paludes Tartari"
393476,https://pleiades.stoa.org/places/393476,Portus Edronis,12.07577,45.273511,"An ancient place, cited: BAtlas 40 C2 Portus Edronis"
393477,https://pleiades.stoa.org/places/393477,Portus Liquentiae,12.81516,45.592053,"An ancient place, cited: BAtlas 40 D1 Portus Liquentiae"
393478,https://pleiades.stoa.org/places/393478,Portus Reatinus,12.909068,45.617971,"An ancient place, cited: BAtlas 40 D1 Portus Reatinus"
393482,https://pleiades.stoa.org/places/393482,Retron (river),11.535380970697254,45.53798576124401,"An ancient place, cited: BAtlas 40 A1 Retron fl."
393487,https://pleiades.stoa.org/places/393487,Sabis,12.257789,44.261368,"An ancient place, cited: BAtlas 40 C4 Sabis"
393488,https://pleiades.stoa.org/places/393488,Sacis ad Padum,12.0939,44.705544,"An ancient place, cited: BAtlas 40 C3 Sacis ad Padum"
393491,https://pleiades.stoa.org/places/393491,Sarnis,11.014154,45.811804,"An ancient place, cited: BAtlas 40 A1 Sarnis"
393496,https://pleiades.stoa.org/places/393496,Silis (river),12.3623064232609,45.59639637072201,"An ancient place, cited: BAtlas 40 C1 Silis fl."
393497,https://pleiades.stoa.org/places/393497,Sinnius (river),11.790992935943661,44.31182926664306,"An ancient place, cited: BAtlas 40 B4 Sinnius fl."
393502,https://pleiades.stoa.org/places/393502,Tartarus (river),11.25,45.25,"An ancient place, cited: BAtlas 40 A2 Tartarus fl."
393506,https://pleiades.stoa.org/places/393506,[Torcellum],12.417709,45.496601,"An ancient place, cited: BAtlas 40 C2 [Torcellum]"
393511,https://pleiades.stoa.org/places/393511,Venetia (region),11.69679710328039,45.76003342221921,"An ancient place, cited: BAtlas 40 A1 Venetia"
393514,https://pleiades.stoa.org/places/393514,[Vicus Aventia],11.756131,44.753293,"An ancient place, cited: BAtlas 40 B3 [Vicus Aventia]"
393515,https://pleiades.stoa.org/places/393515,Vicus Serninus,11.15096,44.721559,"An ancient place, cited: BAtlas 40 A3 Vicus Serninus"
393516,https://pleiades.stoa.org/places/393516,Vicus Varianus,11.495837,44.841111,"An ancient place, cited: BAtlas 40 B3 Vicus Varianus"
394112,https://pleiades.stoa.org/places/394112,Untitled,11.25,44.25,"An ancient place, cited: BAtlas 40 A4 unnamed aqueduct (Bononia)"
394114,https://pleiades.stoa.org/places/394114,Unnamed aqueduct (Ateste),11.75,45.25,"An ancient place, cited: BAtlas 40 B2 unnamed aqueduct (Ateste)"
394115,https://pleiades.stoa.org/places/394115,Untitled,12.25,44.25,"An ancient place, cited: BAtlas 40 C4 unnamed aqueduct (Compitum ad Confluentes)"
394867,https://pleiades.stoa.org/places/394867,Untitled,12.25,44.25,"An ancient place, cited: BAtlas 40 C4 unnamed bridge (near Compitum ad Confluentes)"
394868,https://pleiades.stoa.org/places/394868,Unnamed bridge,12.2285179,44.119168,"An ancient place, cited: BAtlas 40 C4 unnamed bridge (over Sapis fl., near Caesena)"
394870,https://pleiades.stoa.org/places/394870,Untitled,12.75,45.75,"An ancient place, cited: BAtlas 40 D1 unnamed bridge (at Ad Sanos (near S. Anastasio))"
394871,https://pleiades.stoa.org/places/394871,Unnamed bridge,12.75,45.75,"An ancient place, cited: BAtlas 40 D1 unnamed bridge (at Fiumicino, nearer to (H)Eraclia)"
395623,https://pleiades.stoa.org/places/395623,Fossa Flavia,12.25,44.75,"An ancient place, cited: BAtlas 40 C3 Fossa Flavia"
396378,https://pleiades.stoa.org/places/396378,Untitled,11.25,45.25,"An ancient place, cited: BAtlas 40 A2 unnamed centuriation (near Cadianum (Verona))"
396379,https://pleiades.stoa.org/places/396379,Untitled,11.25,45.25,"An ancient place, cited: BAtlas 40 A2 unnamed centuriation (N Castello del Tartaro (Verona))"
396380,https://pleiades.stoa.org/places/396380,Untitled,11.25,45.25,"An ancient place, cited: BAtlas 40 A2 unnamed centuriation (near Fabbrica dei Soci (Verona))"
396381,https://pleiades.stoa.org/places/396381,Untitled,11.25,44.75,"An ancient place, cited: BAtlas 40 A3 unnamed centuriation (Bononia)"
396383,https://pleiades.stoa.org/places/396383,Untitled,11.75,45.75,"An ancient place, cited: BAtlas 40 B1 unnamed centuriation (Acelum)"
396384,https://pleiades.stoa.org/places/396384,Untitled,11.75,45.75,"An ancient place, cited: BAtlas 40 B1 unnamed centuriation (N Patavium)"
396385,https://pleiades.stoa.org/places/396385,Untitled,11.75,45.25,"An ancient place, cited: BAtlas 40 B2 unnamed centuriation (S Patavium)"
396386,https://pleiades.stoa.org/places/396386,Untitled,11.75,44.25,"An ancient place, cited: BAtlas 40 B4 unnamed centuriation (Claterna - Forum Cornelii - Faventia - Forum Livii)"
396387,https://pleiades.stoa.org/places/396387,Untitled,12.25,45.75,"An ancient place, cited: BAtlas 40 C1 unnamed centuriation (N Altinum)"
396388,https://pleiades.stoa.org/places/396388,Untitled,12.25,45.75,"An ancient place, cited: BAtlas 40 C1 unnamed centuriation (Tarvisium)"
396389,https://pleiades.stoa.org/places/396389,Untitled,12.25,45.25,"An ancient place, cited: BAtlas 40 C2 unnamed centuriation ((H)Atria)"
396390,https://pleiades.stoa.org/places/396390,Untitled,12.25,45.25,"An ancient place, cited: BAtlas 40 C2 unnamed centuriation (NE Patavium)"
396391,https://pleiades.stoa.org/places/396391,Untitled,12.25,44.25,"An ancient place, cited: BAtlas 40 C4 unnamed centuriation (Ariminum, near Compitum ad Confluentes)"
396392,https://pleiades.stoa.org/places/396392,Untitled,12.25,44.25,"An ancient place, cited: BAtlas 40 C4 unnamed centuriation (Caesena)"
396394,https://pleiades.stoa.org/places/396394,Untitled,12.75,45.75,"An ancient place, cited: BAtlas 40 D1 unnamed centuriation (Iulia Concordia)"
397889,https://pleiades.stoa.org/places/397889,Berua,,,"An ancient place, cited: BAtlas 40 unlocated Berua"
397891,https://pleiades.stoa.org/places/397891,Forum Alieni,,,"An ancient place, cited: BAtlas 40 unlocated Forum Alieni"
397892,https://pleiades.stoa.org/places/397892,Fossa Claudia/Clodia,,,"An ancient place, cited: BAtlas 40 unlocated Fossa Claudia/Clodia"
397893,https://pleiades.stoa.org/places/397893,Fossa Philistina,,,"An ancient place, cited: BAtlas 40 unlocated Fossa Philistina"
397895,https://pleiades.stoa.org/places/397895,Vatreni Portus,,,"An ancient place, cited: BAtlas 40 unlocated Vatreni Portus"
403172,https://pleiades.stoa.org/places/403172,Ad Fines,10.4340511,43.3960392,"An ancient place, cited: BAtlas 41 C3 Ad Fines"
403173,https://pleiades.stoa.org/places/403173,Ad Solaria,11.116262,43.829747,"An ancient place, cited: BAtlas 41 E2 Ad Solaria"
403175,https://pleiades.stoa.org/places/403175,Alma (river),10.833907037644032,42.85253020488774,"An ancient place, cited: BAtlas 41 D4 Alma fl."
403183,https://pleiades.stoa.org/places/403183,Artimino,11.036,43.782111,"An ancient place, cited: BAtlas 41 E2 Artimino"
403184,https://pleiades.stoa.org/places/403184,‘Aventia’ (river),10.0606235,44.0471586,"An ancient place, cited: BAtlas 41 C1 ‘Aventia’ fl."
403187,https://pleiades.stoa.org/places/403187,Belora,10.522277,43.344522,"An ancient place, cited: BAtlas 41 D3 Belora"
403188,https://pleiades.stoa.org/places/403188,Boacias,9.910685,44.163256,"An ancient place, cited: BAtlas 41 B1 Boacias"
403192,https://pleiades.stoa.org/places/403192,Cala Maestra,11.096818798583069,42.25721131611598,"An ancient place, cited: BAtlas 41 E5 Cala Maestra"
403194,https://pleiades.stoa.org/places/403194,Castellina Marittima,10.576512,43.412657,"An ancient place, cited: BAtlas 41 D3 Castellina Marittima"
403195,https://pleiades.stoa.org/places/403195,Castiglioncello,10.42891,43.404109,"An ancient place, cited: BAtlas 41 C3 Castiglioncello"
403196,https://pleiades.stoa.org/places/403196,Cellole,11.001712,43.487846,"An ancient place, cited: BAtlas 41 D3 Cellole"
403197,https://pleiades.stoa.org/places/403197,Colle delle Carbonaie,10.41119,44.109277,"An ancient place, cited: BAtlas 41 C1 Colle delle Carbonaie"
403198,https://pleiades.stoa.org/places/403198,Colonnata,10.155511,44.087191,"An ancient place, cited: BAtlas 41 C1 Colonnata"
403202,https://pleiades.stoa.org/places/403202,Domitiana,11.11594,42.444525,"An ancient place, cited: BAtlas 41 E5 Domitiana"
403207,https://pleiades.stoa.org/places/403207,Fantiscritti,10.140644,44.08795,"An ancient place, cited: BAtlas 41 C1 Fantiscritti"
403211,https://pleiades.stoa.org/places/403211,La Fucinaia,10.612571,43.078744,"An ancient place, cited: BAtlas 41 D3 La Fucinaia"
403223,https://pleiades.stoa.org/places/403223,Incitaria?,11.1237128,42.4338317,"An ancient place, cited: BAtlas 41 E5 Incitaria?"
403225,https://pleiades.stoa.org/places/403225,Isola del Migliarino,10.315758,43.746445,"An ancient place, cited: BAtlas 41 C2 Isola del Migliarino"
403231,https://pleiades.stoa.org/places/403231,Levigliani,10.285414,44.021805,"An ancient place, cited: BAtlas 41 C1 Levigliani"
403239,https://pleiades.stoa.org/places/403239,Marciana Marina,10.197354,42.803757,"An ancient place, cited: BAtlas 41 C4 Marciana Marina"
403242,https://pleiades.stoa.org/places/403242,Miemo,10.670027,43.409309,"An ancient place, cited: BAtlas 41 D3 Miemo"
403244,https://pleiades.stoa.org/places/403244,Monte Serra,10.404491,42.829372,"An ancient place, cited: BAtlas 41 C4 Monte Serra"
403245,https://pleiades.stoa.org/places/403245,Montecatini Val de Cécina,10.749662,43.392472,"An ancient place, cited: BAtlas 41 D3 Montecatini Val de Cécina"
403251,https://pleiades.stoa.org/places/403251,Pescia,10.691445,43.898167,"An ancient place, cited: BAtlas 41 D2 Pescia"
403252,https://pleiades.stoa.org/places/403252,La Pieve,10.62101,43.298254,"An ancient place, cited: BAtlas 41 D3 La Pieve"
403254,https://pleiades.stoa.org/places/403254,Pistoriae,10.918243499999999,43.932766,"An ancient place, cited: BAtlas 41 D2 Pistoriae"
403257,https://pleiades.stoa.org/places/403257,Ponte a Moriano,10.531034,43.907947,"An ancient place, cited: BAtlas 41 D2 Ponte a Moriano"
403258,https://pleiades.stoa.org/places/403258,Ponte alle Conche,10.335553,43.734756,"An ancient place, cited: BAtlas 41 C2 Ponte alle Conche"
403265,https://pleiades.stoa.org/places/403265,Pullion,9.9088758,44.084421500000005,"An ancient place, cited: BAtlas 41 B1 Pullion"
403270,https://pleiades.stoa.org/places/403270,S. Gaetano di Vada,10.458431,43.352913,"An ancient place, cited: BAtlas 41 C3 S. Gaetano di Vada"
403271,https://pleiades.stoa.org/places/403271,S. Giovanni,10.323734,42.795334,"An ancient place, cited: BAtlas 41 C4 S. Giovanni"
403272,https://pleiades.stoa.org/places/403272,S. Liberata,11.1520473,42.436299,"An ancient place, cited: BAtlas 41 E5 S. Liberata"
403273,https://pleiades.stoa.org/places/403273,S. Maria del Giudice,10.4571433,43.7795666,"An ancient place, cited: BAtlas 41 C2 S. Maria del Giudice"
403275,https://pleiades.stoa.org/places/403275,S. Vincenzino,10.5104764,43.3097587,"An ancient place, cited: BAtlas 41 C3 S. Vincenzino"
403277,https://pleiades.stoa.org/places/403277,Sponda,10.107713,44.094988,"An ancient place, cited: BAtlas 41 C1 Sponda"
403281,https://pleiades.stoa.org/places/403281,Tempagnano,10.526964,43.848303,"An ancient place, cited: BAtlas 41 D2 Tempagnano"
403282,https://pleiades.stoa.org/places/403282,Terriccio,10.542344,43.382405,"An ancient place, cited: BAtlas 41 D3 Terriccio"
403295,https://pleiades.stoa.org/places/403295,Virle,10.9422,43.807358,"An ancient place, cited: BAtlas 41 D2 Virle"
404682,https://pleiades.stoa.org/places/404682,Untitled,10.25,43.25,"An ancient place, cited: BAtlas 41 C3 unnamed bridge (at Calignaia, NW Vada Volaterrana)"
404683,https://pleiades.stoa.org/places/404683,Untitled,10.25,43.25,"An ancient place, cited: BAtlas 41 C3 unnamed bridge (near Antignano)"
404684,https://pleiades.stoa.org/places/404684,Untitled,11.25,42.75,"An ancient place, cited: BAtlas 41 E4 unnamed bridge (Telamon)"
405437,https://pleiades.stoa.org/places/405437,Untitled,10.25,43.75,"An ancient place, cited: BAtlas 41 C2 unnamed centuriation (SE Taberna Frigida)"
405438,https://pleiades.stoa.org/places/405438,Untitled,10.25,43.75,"An ancient place, cited: BAtlas 41 C2 unnamed centuriation (Pisae)"
405439,https://pleiades.stoa.org/places/405439,Untitled,10.50703,43.841840000000005,"An ancient place, cited: BAtlas 41 D2 unnamed centuriation (Luca)"
405440,https://pleiades.stoa.org/places/405440,Untitled,11.25,43.75,"An ancient place, cited: BAtlas 41 E2 unnamed centuriation (Ad Solaria)"
406192,https://pleiades.stoa.org/places/406192,An unnamed quarry on Ilva,10.240833,42.761833,"An ancient place, cited: BAtlas 41 C4 unnamed quarry (Ilva)"
406947,https://pleiades.stoa.org/places/406947,Untitled,9.817982,43.037616,"An ancient place, cited: BAtlas 41 B3 unnamed monastery (Caprasia)"
406948,https://pleiades.stoa.org/places/406948,Untitled,9.9,43.433333,"An ancient place, cited: BAtlas 41 B3 unnamed monastery (Urgo)"
408457,https://pleiades.stoa.org/places/408457,Untitled Villa on the island of Igilium,10.9,42.35,"An ancient place, cited: BAtlas 41 D5 unnamed villa (Igilium Ins.)"
409213,https://pleiades.stoa.org/places/409213,Ad Martis,,,"An ancient place, cited: BAtlas 41 unlocated Ad Martis"
409219,https://pleiades.stoa.org/places/409219,Boron,,,"An ancient place, cited: BAtlas 41 unlocated Boron"
409220,https://pleiades.stoa.org/places/409220,Bullia,,,"An ancient place, cited: BAtlas 41 unlocated Bullia"
409222,https://pleiades.stoa.org/places/409222,Columbaria (island),,,"An ancient place, cited: BAtlas 41 unlocated Columbaria Ins."
409225,https://pleiades.stoa.org/places/409225,Herakleous Hieron,,,"An ancient place, cited: BAtlas 41 unlocated Herakleous Hieron"
409227,https://pleiades.stoa.org/places/409227,In Portu,,,"An ancient place, cited: BAtlas 41 unlocated In Portu"
409229,https://pleiades.stoa.org/places/409229,Kelsilon,,,"An ancient place, cited: BAtlas 41 unlocated Kelsilon"
409232,https://pleiades.stoa.org/places/409232,Menaria (island),,,"An ancient place, cited: BAtlas 41 unlocated Menaria Ins."
409234,https://pleiades.stoa.org/places/409234,Piscinae,,,"An ancient place, cited: BAtlas 41 unlocated Piscinae"
409236,https://pleiades.stoa.org/places/409236,Scabris,,,"An ancient place, cited: BAtlas 41 unlocated Scabris"
409238,https://pleiades.stoa.org/places/409238,Traianos Limen,,,"An ancient place, cited: BAtlas 41 unlocated Traianos Limen"
409239,https://pleiades.stoa.org/places/409239,Triturrita,10.400106,43.719417,"An ancient place, cited: BAtlas 41 unlocated Triturrita"
409242,https://pleiades.stoa.org/places/409242,Velinae,,,"An ancient place, cited: BAtlas 41 unlocated Velinae"
409243,https://pleiades.stoa.org/places/409243,Venaria/Oinarea (island),,,"An ancient place, cited: BAtlas 41 unlocated Venaria/Oinarea Ins."
409244,https://pleiades.stoa.org/places/409244,Vesidia (river),,,"An ancient place, cited: BAtlas 41 unlocated Vesidia fl."
409967,https://pleiades.stoa.org/places/409967,Eryx,,,"An ancient place, cited: BAtlas 41 false name Eryx"
409968,https://pleiades.stoa.org/places/409968,Lingeus,,,"An ancient place, cited: BAtlas 41 false name Lingeus fl."
412988,https://pleiades.stoa.org/places/412988,Ad Aesim,12.75,43.25,"An ancient place, cited: BAtlas 42 D2 Ad Aesim"
412990,https://pleiades.stoa.org/places/412990,Ad Aquas,13.411003,42.770761,"An ancient place, cited: BAtlas 42 E3 Ad Aquas"
412992,https://pleiades.stoa.org/places/412992,Ad Centesimum,13.311745,42.774676,"An ancient place, cited: BAtlas 42 E3 Ad Centesimum"
412993,https://pleiades.stoa.org/places/412993,Ad Fines/Ad Casas Caesarianas,11.75,43.75,"An ancient place, cited: BAtlas 42 B1 Ad Fines/Ad Casas Caesarianas"
412995,https://pleiades.stoa.org/places/412995,Ad Octavum,12.958545,43.760033,"An ancient place, cited: BAtlas 42 D1 Ad Octavum"
413007,https://pleiades.stoa.org/places/413007,Albula (river),13.866927798679088,42.950030597084925,"An ancient place, cited: BAtlas 42 F3 Albula fl."
413009,https://pleiades.stoa.org/places/413009,Allumiere,11.90501,42.157369,"An ancient place, cited: BAtlas 42 B4 Allumiere"
413015,https://pleiades.stoa.org/places/413015,Anguillara,12.269891,42.092645,"An ancient place, cited: BAtlas 42 C4 Anguillara"
413021,https://pleiades.stoa.org/places/413021,Aqua Viva,12.446371,42.272502,"An ancient place, cited: BAtlas 42 C4 Aqua Viva"
413023,https://pleiades.stoa.org/places/413023,Aquae Apollinares Novae,12.207693346497667,42.1623707120185,"An ancient place, cited: BAtlas 42 C4 Aquae Apollinares Novae"
413029,https://pleiades.stoa.org/places/413029,Armenta (river),11.607406554373936,42.5546771793392,"An ancient place, cited: BAtlas 42 B4 Armenta fl."
413035,https://pleiades.stoa.org/places/413035,Asciano,11.561532,43.233376,"An ancient place, cited: BAtlas 42 B2 Asciano"
413042,https://pleiades.stoa.org/places/413042,*Aufenginum,13.574956,42.254057,"An ancient place, cited: BAtlas 42 F4 *Aufenginum"
413052,https://pleiades.stoa.org/places/413052,Balneum Regis,12.102333,42.6275932,"An ancient place, cited: BAtlas 42 C3 Balneum Regis"
413056,https://pleiades.stoa.org/places/413056,Caelanum,13.540794,42.086584,"An ancient place, cited: BAtlas 42 F4 Caelanum"
413058,https://pleiades.stoa.org/places/413058,Cales,12.648528,43.546796,"An ancient place, cited: BAtlas 42 D1 Cales"
413061,https://pleiades.stoa.org/places/413061,Campovalano,13.663762,42.729081,"An ancient place, cited: BAtlas 42 F3 Campovalano"
413063,https://pleiades.stoa.org/places/413063,Capestrano,13.766121,42.268582,"An ancient place, cited: BAtlas 42 F4 Capestrano"
413066,https://pleiades.stoa.org/places/413066,Casone,11.187324,43.39536,"An ancient place, cited: BAtlas 42 A2 Casone"
413067,https://pleiades.stoa.org/places/413067,Castellina,11.2872857,43.4691786,"An ancient place, cited: BAtlas 42 A2 Castellina"
413068,https://pleiades.stoa.org/places/413068,Castelluccio di Pienza,11.776145,43.032288,"An ancient place, cited: BAtlas 42 B2 Castelluccio di Pienza"
413070,https://pleiades.stoa.org/places/413070,Castelsecco,11.9007486,43.445004,"An ancient place, cited: BAtlas 42 B2 Castelsecco"
413071,https://pleiades.stoa.org/places/413071,Castiglione del Lago,12.056638,43.127647,"An ancient place, cited: BAtlas 42 C2 Castiglione del Lago"
413072,https://pleiades.stoa.org/places/413072,Castro,11.6494503,42.5330135,"An ancient place, cited: BAtlas 42 B3 Castro"
413073,https://pleiades.stoa.org/places/413073,Castrum Novum,13.962266,42.752395,"An ancient place, cited: BAtlas 42 F3 Castrum Novum"
413074,https://pleiades.stoa.org/places/413074,Castrum Truentinum,13.904354999999999,42.913709499999996,"An ancient place, cited: BAtlas 42 F3 Castrum Truentinum"
413075,https://pleiades.stoa.org/places/413075,Casuentillani,11.775255449889743,43.750156185468015,"An ancient place, cited: BAtlas 42 B1 Casuentillani"
413087,https://pleiades.stoa.org/places/413087,Civitalba,12.872519,43.4535495,"An ancient place, cited: BAtlas 42 D2 Civitalba"
413092,https://pleiades.stoa.org/places/413092,Clocoris (river),14.37848240291626,42.27926123324307,"An ancient place, cited: BAtlas 42 G4 Clocoris fl."
413098,https://pleiades.stoa.org/places/413098,Colle delle Fate,13.899570384868616,42.12430685582852,"An ancient place, cited: BAtlas 42 F4 Colle delle Fate"
413100,https://pleiades.stoa.org/places/413100,Collepezzuto,13.292748,42.163929,"An ancient place, cited: BAtlas 42 E4 Collepezzuto"
413101,https://pleiades.stoa.org/places/413101,Contrada Altavilla,13.597516,42.579768,"An ancient place, cited: BAtlas 42 F3 Contrada Altavilla"
413102,https://pleiades.stoa.org/places/413102,Contrada S. Rustico,13.713742,42.60531,"An ancient place, cited: BAtlas 42 F3 Contrada S. Rustico"
413110,https://pleiades.stoa.org/places/413110,Cumara? (river),13.850543113180557,42.44187091432603,"An ancient place, cited: BAtlas 42 F4 Cumara? fl."
413113,https://pleiades.stoa.org/places/413113,Cupra Montana,13.116404,43.446878,"An ancient place, cited: BAtlas 42 E2 Cupra Montana"
413134,https://pleiades.stoa.org/places/413134,*Firmidianum,12.644981,43.685026,"An ancient place, cited: BAtlas 42 D1 *Firmidianum"
