pid,uri,title,longitude,latitude,names
30227,https://pleiades.stoa.org/places/30227,Daras,,,::Daras
30228,https://pleiades.stoa.org/places/30228,Dendrobosa,,,::Dendrobosa
30229,https://pleiades.stoa.org/places/30229,Derane Billa/Derenobilla,,,::Derane Billa|::Derenobilla
30231,https://pleiades.stoa.org/places/30231,Guzeran-Ardashir/Kujaran,,,::Guzeran-Ardashir|::Kujaran
30234,https://pleiades.stoa.org/places/30234,Hictanis/Hyktanis,,,::Hictanis|::Hyktanis
30236,https://pleiades.stoa.org/places/30236,Kanasida,,,::Kanasida
30239,https://pleiades.stoa.org/places/30239,Karpella Pr.,,,::Karpella Pr.
30240,https://pleiades.stoa.org/places/30240,Kathraps,,,::Kathraps
30241,https://pleiades.stoa.org/places/30241,Khwash/Qash,,,::Khwash|::Qash
30242,https://pleiades.stoa.org/places/30242,Kophanta/Kophas,,,::Kophanta|Κώφας:grc:Kophas
30243,https://pleiades.stoa.org/places/30243,Kophanta,,,::Kophanta
30245,https://pleiades.stoa.org/places/30245,Kyiza,,,::Kyiza
30247,https://pleiades.stoa.org/places/30247,Nih,,,::Nih
30250,https://pleiades.stoa.org/places/30250,Omiza,,,::Omiza
30254,https://pleiades.stoa.org/places/30254,Pantyene,,,::Pantyene
30255,https://pleiades.stoa.org/places/30255,Parikane,,,::Parikane
30258,https://pleiades.stoa.org/places/30258,Poura,,,::Poura
30259,https://pleiades.stoa.org/places/30259,Pushang,,,::Pushang
30263,https://pleiades.stoa.org/places/30263,Rogana,,,::Rogana
30265,https://pleiades.stoa.org/places/30265,Sabis,,,::Sabis
30266,https://pleiades.stoa.org/places/30266,Sabis,,,::Sabis
30267,https://pleiades.stoa.org/places/30267,Saganos,,,::Saganos
30268,https://pleiades.stoa.org/places/30268,Salaros,,,::Salaros
30269,https://pleiades.stoa.org/places/30269,Salmous,,,::Salmous
30270,https://pleiades.stoa.org/places/30270,Semiramis (mountain),,,::Semiramis
30271,https://pleiades.stoa.org/places/30271,Sidodone,,,::Sidodone
30272,https://pleiades.stoa.org/places/30272,Sigara/Sigana,,,::Sigara|::Sigana
30273,https://pleiades.stoa.org/places/30273,Soxotai,,,::Soxotai
30275,https://pleiades.stoa.org/places/30275,Talmena,,,::Talmena
30276,https://pleiades.stoa.org/places/30276,Tazora,,,::Tazora
30277,https://pleiades.stoa.org/places/30277,Teisa,,,::Teisa
30280,https://pleiades.stoa.org/places/30280,Zorambos,,,::Zorambos
39262,https://pleiades.stoa.org/places/39262,Abasenoi,44.450797782321644,13.95167219952595,::Abasenoi
39263,https://pleiades.stoa.org/places/39263,Abisama,46.509908,13.538636,::Abisama|::Ambisama|::Ebisma
39264,https://pleiades.stoa.org/places/39264,Sumhuram,54.43415347890724,17.03892419266948,::Abyssa|::Abissagi|سمهرم:arb:Sumhuram|خور روري:arb:Khor Rori
39265,https://pleiades.stoa.org/places/39265,Achoma,43.841134,13.817324,::Achoma
39266,https://pleiades.stoa.org/places/39266,Achomai,43.21326306143294,14.316246223695245,::Achomai|::Achomeni
39267,https://pleiades.stoa.org/places/39267,Actaei,47.96372385528765,15.881328687236874,::Actaei|::Acthei|:ar:al-Qatn
39268,https://pleiades.stoa.org/places/39268,Adana,43.987875,13.958528,::Adana
39269,https://pleiades.stoa.org/places/39269,Adane/Athenae/Eudaimon Arabia,45.038928,12.771651,::Adane|::Athenae|::Eudaimon Arabia|None:grc:Nēsoi Eudaimones/Nesoi Eudaimones|None:arb:ʿAdan/Adan/Aden|None:None:Adan|None:arb:Madīnat aš-Šaʿb/Madinat ash-Sha'b/Medinat esh-Sha'b/Madinat ash-Shab/Medinat esh-Shab/Madinat ash-Shaab/Medinat esh-Shaab/Madinat al-Sha'b/Medinat el-Sha'b/Madinat al-Shab/Medinat el-Shab/Madinat al-Shaab/Medinat el-Shaab/Madinat al-Sha'ab/Medinat el-Sha'ab/Madinat ash-Sha'ab/Medinat esh-Sha'ab/Medīnat eš-Šaʿb|None:grc:Arabia Eudaimōn/Arabia Eudaimon|None:None:Arabia Eudaiman|None:grc:Eudaimōn Polis/Eudaimon Polis|None:grc:Eudaimōn Arabia/Eudaimon Arabia
