pid,uri,title,longitude,latitude
109080,https://pleiades.stoa.org/places/109080,Kester,4.119402,50.764132
109082,https://pleiades.stoa.org/places/109082,Kindsbach,7.612017,49.416017
109093,https://pleiades.stoa.org/places/109093,Kruishoutem,3.528018,50.904532
109112,https://pleiades.stoa.org/places/109112,Liffol-le-Grand,5.579562,48.316173
109146,https://pleiades.stoa.org/places/109146,Martelange,5.740502,49.83227
109152,https://pleiades.stoa.org/places/109152,Mederiacum,6.018727,51.157771
109162,https://pleiades.stoa.org/places/109162,Metlosedum,2.66025,48.541316
109178,https://pleiades.stoa.org/places/109178,Morlanwelz,4.243634,50.455157
109231,https://pleiades.stoa.org/places/109231,Ophoven,5.802235,51.12606
109254,https://pleiades.stoa.org/places/109254,Pons Saravi,7.051854,48.734948
109292,https://pleiades.stoa.org/places/109292,Rumst,4.423279,51.078086
109317,https://pleiades.stoa.org/places/109317,Saletio,8.106201,48.895055
109335,https://pleiades.stoa.org/places/109335,Segessera,4.704612,48.234801
109347,https://pleiades.stoa.org/places/109347,Sion,6.084235,48.430708
109348,https://pleiades.stoa.org/places/109348,Solimariaca,5.733986,48.403257
109362,https://pleiades.stoa.org/places/109362,Tabernae,8.278086,49.119313
109369,https://pleiades.stoa.org/places/109369,Taviers,4.930357,50.616688
109372,https://pleiades.stoa.org/places/109372,Teucera,2.4532,50.127518
109379,https://pleiades.stoa.org/places/109379,Tienen,4.938749,50.804521
109384,https://pleiades.stoa.org/places/109384,Tourinnes-St-Lambert,4.719713,50.638952
109419,https://pleiades.stoa.org/places/109419,Versigny,3.43427,49.654054
109423,https://pleiades.stoa.org/places/109423,Vicus Augustanus,8.409495,49.924327
109428,https://pleiades.stoa.org/places/109428,Vicus Iulius,8.369585,49.218856
109441,https://pleiades.stoa.org/places/109441,Vodgoriacum,4.15025,50.413173
109444,https://pleiades.stoa.org/places/109444,Vosolvia,7.726596,50.107417
109454,https://pleiades.stoa.org/places/109454,Wasserbillig,6.501875,49.714344
109468,https://pleiades.stoa.org/places/109468,Yutz,6.192852,49.355685
118569,https://pleiades.stoa.org/places/118569,Aquileia,10.151322,48.678383
118629,https://pleiades.stoa.org/places/118629,Cetium,15.622695,48.20473
118716,https://pleiades.stoa.org/places/118716,Guntia,10.281491,48.454426
118813,https://pleiades.stoa.org/places/118813,Lopodunum,8.614162,49.47416
118926,https://pleiades.stoa.org/places/118926,Rapis,10.755043,48.185612
119002,https://pleiades.stoa.org/places/119002,Třisov,14.346702,48.883305
119017,https://pleiades.stoa.org/places/119017,Manching,11.493325,48.717024
119019,https://pleiades.stoa.org/places/119019,Venaxamodurum,11.184336,48.735955
119030,https://pleiades.stoa.org/places/119030,Vicus Scuttarensium,11.22852,48.797511
119031,https://pleiades.stoa.org/places/119031,Vicus Senot(ensis),8.571926,48.950261
128355,https://pleiades.stoa.org/places/128355,Aquae,16.2323655,48.006138
128366,https://pleiades.stoa.org/places/128366,Borkovany,16.81032,49.028348
138172,https://pleiades.stoa.org/places/138172,Alingo,-0.249733,44.555584
138173,https://pleiades.stoa.org/places/138173,Ambaciacum,1.399235,45.955991
138191,https://pleiades.stoa.org/places/138191,Argenta,1.938318,45.092526
138195,https://pleiades.stoa.org/places/138195,Arthona,3.140504,46.002611
138214,https://pleiades.stoa.org/places/138214,Banassac,3.201436,44.434654
138217,https://pleiades.stoa.org/places/138217,Becciacum,-1.152853,46.536935
138220,https://pleiades.stoa.org/places/138220,Berraum,0.771694,46.865829
138232,https://pleiades.stoa.org/places/138232,Boii,-0.971141,44.627926
138236,https://pleiades.stoa.org/places/138236,Bricca,0.388212,47.569754
138238,https://pleiades.stoa.org/places/138238,Briggogalus,0.536795,47.14519
138246,https://pleiades.stoa.org/places/138246,Brixis,0.881623,47.233585
138252,https://pleiades.stoa.org/places/138252,Cabrianecum,1.339832,45.316117
138257,https://pleiades.stoa.org/places/138257,Calatonno,1.213436,47.315484
138259,https://pleiades.stoa.org/places/138259,Cambonum,2.424714,46.188516
138262,https://pleiades.stoa.org/places/138262,Campaniacum,0.912631,45.709358
138263,https://pleiades.stoa.org/places/138263,Canaviacum,1.036615,45.69569
138264,https://pleiades.stoa.org/places/138264,Canéjan,-0.653423,44.762468
138282,https://pleiades.stoa.org/places/138282,Ceratis,1.190303,47.259821
138299,https://pleiades.stoa.org/places/138299,Claudiomagus,1.232804,46.941585
138313,https://pleiades.stoa.org/places/138313,Cossium,-0.213375,44.431514
138321,https://pleiades.stoa.org/places/138321,Curisiacum,1.533999,45.632688
138331,https://pleiades.stoa.org/places/138331,Dolus,0.863485,47.18047
138368,https://pleiades.stoa.org/places/138368,Gannat,3.197837,46.099304
138370,https://pleiades.stoa.org/places/138370,Gaudiaco,0.660147,47.342501
138393,https://pleiades.stoa.org/places/138393,Idunum,1.667105,46.305478
138400,https://pleiades.stoa.org/places/138400,Iuliomagus,-0.549081,47.469175
138402,https://pleiades.stoa.org/places/138402,Jaunay-Clan,0.370679,46.685465
138406,https://pleiades.stoa.org/places/138406,Korbilon,-2.213486,47.274275
138429,https://pleiades.stoa.org/places/138429,Lucas,0.998339,47.128771
138431,https://pleiades.stoa.org/places/138431,Luciliacus,1.060398,47.261699
138481,https://pleiades.stoa.org/places/138481,Navicellis,0.952891,47.43216
138497,https://pleiades.stoa.org/places/138497,Novioritum,-0.457612,46.32378
138506,https://pleiades.stoa.org/places/138506,Ouidana Limen,-2.866666,47.55
138535,https://pleiades.stoa.org/places/138535,Rauranum,0.114765,46.292399
138569,https://pleiades.stoa.org/places/138569,Salviacum,1.608065,45.906187
138573,https://pleiades.stoa.org/places/138573,Santonon Limen,-1.064762,46.021662
138578,https://pleiades.stoa.org/places/138578,Segimovicus,2.178585,47.456486
138633,https://pleiades.stoa.org/places/138633,Userca,1.563467,45.424647
138635,https://pleiades.stoa.org/places/138635,Ussubium/Vesubio,0.216269,44.409754
138642,https://pleiades.stoa.org/places/138642,Vendoeuvres-en-Brenne,1.354989,46.801194
138646,https://pleiades.stoa.org/places/138646,Vernaus,0.845377,47.420158
138665,https://pleiades.stoa.org/places/138665,Voglada,0.165424,46.635984
147997,https://pleiades.stoa.org/places/147997,Araura/Cessero,3.4201810000000004,43.394561499999995
148004,https://pleiades.stoa.org/places/148004,Avennio,4.806612,43.950668
148007,https://pleiades.stoa.org/places/148007,Balaruc-les-Bains,3.677563,43.441823
148018,https://pleiades.stoa.org/places/148018,Beauregard,5.042732,43.786975
148037,https://pleiades.stoa.org/places/148037,Carsicis,5.538571,43.216076
148091,https://pleiades.stoa.org/places/148091,Gargarius,5.612456,43.313944
148112,https://pleiades.stoa.org/places/148112,Lettino,4.510532,43.914829
148123,https://pleiades.stoa.org/places/148123,Magalona,3.882631,43.514715
148125,https://pleiades.stoa.org/places/148125,Maritima,5.054721,43.407522
148158,https://pleiades.stoa.org/places/148158,Piscenae,3.423558,43.459976
148178,https://pleiades.stoa.org/places/148178,St-Blaise,4.981817,43.463003
