uri,title,summary,pleiades_uri
https://resource.manto.unh.edu/11298195,Cape Zephyrion (Egypt),promontory in Egypt,https://pleiades.stoa.org/places/727259
https://resource.manto.unh.edu/11311544,Capri (island),island in the Bay of Naples,https://pleiades.stoa.org/places/432752
https://resource.manto.unh.edu/11313271,Caresene (Troad),region in the Troad,https://pleiades.stoa.org/places/511286
https://resource.manto.unh.edu/9881175,Carnasion (Messenia),city in Messenia,https://pleiades.stoa.org/places/570331
https://resource.manto.unh.edu/11315335,Carne (Phoinicia),city in Phoinicia,https://pleiades.stoa.org/places/668223
https://resource.manto.unh.edu/11313040,Carpathos (island),,https://pleiades.stoa.org/places/589841
https://resource.manto.unh.edu/11297933,Caryai (N. Arcadia),city in Arcadia near Mt Cyllene,https://pleiades.stoa.org/places/573275
https://resource.manto.unh.edu/11320962,Caryai (S. Arcadia),city in the Parnon Mountains,https://pleiades.stoa.org/places/570334
https://resource.manto.unh.edu/11334786,Cassiopaia (Epeiros),region in Epeiros,https://pleiades.stoa.org/places/530923
https://resource.manto.unh.edu/11304860,Castabos (Chersonesos),city in the Carian Chersonesos,https://pleiades.stoa.org/places/599698
https://resource.manto.unh.edu/11313482,Catacecaumene (Mysia),"region in Mysia whose name means ""burnt""",https://pleiades.stoa.org/places/609427
https://resource.manto.unh.edu/11311861,Catane (Sicily),Greek city in Sicily,https://pleiades.stoa.org/places/462270
https://resource.manto.unh.edu/10267365,Catreus (Crete),city on Crete,https://pleiades.stoa.org/places/589856
https://resource.manto.unh.edu/11292941,Caucon (Elis),region in northern Elis,https://pleiades.stoa.org/places/570342
https://resource.manto.unh.edu/11315182,Caulonia (Italy),city in Italy,https://pleiades.stoa.org/places/452352
https://resource.manto.unh.edu/11322819,Caunos (Caria),city in Asia Minor on border of Caria and Lycia,https://pleiades.stoa.org/places/638796
https://resource.manto.unh.edu/11313166,Cebrene (Troad),city in the Troad,https://pleiades.stoa.org/places/550633
https://resource.manto.unh.edu/11314575,Celainai (Mysia),"city in Mysia, on the site later occupied by Apameia",https://pleiades.stoa.org/places/638751
https://resource.manto.unh.edu/10158675,Celeai (Argolid),near Phliasia,https://pleiades.stoa.org/places/573280
https://resource.manto.unh.edu/9619315,Celenderis (Cilicia),city in Cilicia,https://pleiades.stoa.org/places/648596
https://resource.manto.unh.edu/8254035,Cenaion (Euboia),city in Euboia,https://pleiades.stoa.org/places/540858
https://resource.manto.unh.edu/10153143,Cenchriai (Corinth),harbor of Corinth,https://pleiades.stoa.org/places/570347
https://resource.manto.unh.edu/10149865,Cestrine (Epeiros),city and region in Epeiros to north of Thyamis River,https://pleiades.stoa.org/places/530942
https://resource.manto.unh.edu/11308418,Chaa (Elis),city in coastal southern Elis no longer surviving in Strabo's time,https://pleiades.stoa.org/places/570170
https://resource.manto.unh.edu/10276460,Chaironeia (Boiotia),city in Boiotia,https://pleiades.stoa.org/places/540701
https://resource.manto.unh.edu/11297626,Chalcedon (Bithynia),city in Bithynia,https://pleiades.stoa.org/places/520988
https://resource.manto.unh.edu/11330915,Chalcidice (N. Greece),peninsula in northern Greece,https://pleiades.stoa.org/places/491561
https://resource.manto.unh.edu/10771788,Chalcis (Elis),city in Elis,https://pleiades.stoa.org/places/573160
https://resource.manto.unh.edu/9718698,Chalcis (Euboia),city on Euboia,https://pleiades.stoa.org/places/540703
https://resource.manto.unh.edu/11307417,Chaonia (Epeiros),"a district of Epeiros inhabited by the Chaonians, a Greek tribe",https://pleiades.stoa.org/places/481787
https://resource.manto.unh.edu/11307186,Charadra (Messenia/Laconia),"unlocatable city in Messenia or Laconia, probably near Leuctra",https://pleiades.stoa.org/places/573162
https://resource.manto.unh.edu/10274643,Charadra (Phocis),town in Phocis,https://pleiades.stoa.org/places/530829
https://resource.manto.unh.edu/11327147,Chauon (Media),city in modern Iran,https://pleiades.stoa.org/places/874420
https://resource.manto.unh.edu/11309298,Chersonesos (Crete),"city in northern Crete, seaport of Lyttos",https://pleiades.stoa.org/places/501386
https://resource.manto.unh.edu/11305174,Chersonesos (Tauris),city in Tauris,https://pleiades.stoa.org/places/226564
https://resource.manto.unh.edu/8254467,Chersonesos (Thrace),"peninsula across from Troy, modern Gallipoli",https://pleiades.stoa.org/places/501386
https://resource.manto.unh.edu/11310563,Chios (city),city on the island of the same name,https://pleiades.stoa.org/places/550496
https://resource.manto.unh.edu/11300405,Chone (Italy),city in Leucania,https://pleiades.stoa.org/places/456049
https://resource.manto.unh.edu/11313388,Chryse (Cilicia),"coastal site identified by Strabo as the Homeric city, near Hypoplacian Thebes in the Troad region of Cilicia",https://pleiades.stoa.org/places/550501
https://resource.manto.unh.edu/9717117,Chryse (Troad),"city of Chryses, near Hamaxitos",https://pleiades.stoa.org/places/550500
https://resource.manto.unh.edu/11309387,Cicynethos (Thessaly),island off the coast of Thessaly,https://pleiades.stoa.org/places/540713
https://resource.manto.unh.edu/9717118,Cilla (Troad),city in Troad,https://pleiades.stoa.org/places/554254
https://resource.manto.unh.edu/8372321,Cimmerian Bosporos,strait between the Black Sea and the Sea of Azov,https://pleiades.stoa.org/places/854675
https://resource.manto.unh.edu/10274724,Cirrha (Phocis),town in Phocis,https://pleiades.stoa.org/places/540868
https://resource.manto.unh.edu/11307128,Cissos (N. Greece),"city in northern Greece, near Thessalonike",https://pleiades.stoa.org/places/491637
https://resource.manto.unh.edu/8195135,Clazomenai (Ionia),city in Ionia,https://pleiades.stoa.org/places/550650
https://resource.manto.unh.edu/11307139,Cleonai (Chalcidice),city on the Acte peninsula,https://pleiades.stoa.org/places/501469
https://resource.manto.unh.edu/10270736,Cnidos (Cyprus),city on Cyprus,https://pleiades.stoa.org/places/707539
https://resource.manto.unh.edu/11292621,Cnopia (Thebes),location south of Boiotian Thebes towards Potniai,https://pleiades.stoa.org/places/543753
https://resource.manto.unh.edu/11332907,Coila (Thrace),city in Thrace,https://pleiades.stoa.org/places/501471
https://resource.manto.unh.edu/10272406,Colonai (Troad),"city in the Troad, described as ""on the outer Hellespontine Sea"" by Strabo to distinguish it from the homonymous city near Lampsacos",https://pleiades.stoa.org/places/550661
https://resource.manto.unh.edu/11330395,Colonia Claudia Ara Agrippinensium (Germania),"city in Gaul, modern Cologne",https://pleiades.stoa.org/places/108751
https://resource.manto.unh.edu/10127946,Colonides (Messenia),city in Messenia,https://pleiades.stoa.org/places/570368
https://resource.manto.unh.edu/8195131,Colophon (Ionia),city in Ionia,https://pleiades.stoa.org/places/599577
https://resource.manto.unh.edu/11311978,Comana (Cappadocia),city in Cappadocia,https://pleiades.stoa.org/places/628959
https://resource.manto.unh.edu/11316216,Comana (Pontos),city on the Black Sea,https://pleiades.stoa.org/places/857095
https://resource.manto.unh.edu/10526319,Condylea (Arcadia),"unlocated location in Arcadia, near Caphyai",https://pleiades.stoa.org/places/573297
https://resource.manto.unh.edu/11323324,Conope (Aitolia),city in Aitolia,https://pleiades.stoa.org/places/530959
https://resource.manto.unh.edu/9651950,Copai (Boiotia),city in Boiotia,https://pleiades.stoa.org/places/540878
https://resource.manto.unh.edu/11321278,Cora (Italy),city in Latium,https://pleiades.stoa.org/places/422909
https://resource.manto.unh.edu/11334142,Corsoula (Italy),ancient city of the Aborigines,https://pleiades.stoa.org/places/416822
https://resource.manto.unh.edu/11303488,Corydallos (Attica),,https://pleiades.stoa.org/places/579992
https://resource.manto.unh.edu/11322762,Coryphasion (Messenia),promontory of southern Messenia,https://pleiades.stoa.org/places/570375
https://resource.manto.unh.edu/11334150,Cotulia (Italy),ancient city of the Aborigines,https://pleiades.stoa.org/places/642206904
https://resource.manto.unh.edu/11309420,Cranioi (Cephallenia),city on Cephallenia,https://pleiades.stoa.org/places/530962
https://resource.manto.unh.edu/11296825,Crannon (Thessaly),city in Thessaly,https://pleiades.stoa.org/places/540886
https://resource.manto.unh.edu/9719922,Crapathos (island),"island in the Aegean Sea, one of the Dodecanese",https://pleiades.stoa.org/places/589841
https://resource.manto.unh.edu/11315100,Crestonia (Thrace),region of Thrace,https://pleiades.stoa.org/places/491643
https://resource.manto.unh.edu/10214823,Cretea (Arcadia),location on Mt Lycaion,https://pleiades.stoa.org/places/573309
https://resource.manto.unh.edu/9612910,Cretinia (Rhodes),city on Rhodes,https://pleiades.stoa.org/places/589883
https://resource.manto.unh.edu/9358723,Crimissa (Italy),city in southern Italy,https://pleiades.stoa.org/places/452353
https://resource.manto.unh.edu/9688201,Crisa (Phocis),city in Phocis,https://pleiades.stoa.org/places/540889
https://resource.manto.unh.edu/11302344,Crobialos (Pontos),city on the Black Sea,https://pleiades.stoa.org/places/847882
https://resource.manto.unh.edu/11330283,Crousis (Chalcidice),region in the western Chalcidice,https://pleiades.stoa.org/places/491645
https://resource.manto.unh.edu/11321284,Crustumerium (Italy),city in Latium,https://pleiades.stoa.org/places/422914
https://resource.manto.unh.edu/11292167,Ctimene (N. Greece),city in Dolopia,https://pleiades.stoa.org/places/540894
https://resource.manto.unh.edu/8195137,Cyme Phriconis (Ionia),city in Ionia,https://pleiades.stoa.org/places/550506
https://resource.manto.unh.edu/9688220,Cynos (Locris),city in Locris,https://pleiades.stoa.org/places/540896
