place_id,place_type
392373882,findspot
392373882,settlement
392373882,archaeological-site
392319889,unknown
392347721,military-installation-or-camp-temporary
395991555,metalworking
395910246,sanctuary
395910246,architecturalcomplex
395708592,road
395751423,settlement
395622,canal
395623,canal
395695982,amphitheatre
395149981,villa
395149981,settlement-modern
39588356,archive-repository
395487201,circus
395381050,unlocated
395381050,settlement
395214998,unlocated
395214998,mountain
395241613,road
395222772,cemetery
309967946,tomb
309791778,fort-2
309736112,theatre
309640805,tomb
309101265,settlement
309101265,archaeological-site
309176138,settlement
309166181,people
309866128,settlement
309866128,archaeological-site
309437155,palace
309289978,settlement
309231036,fortlet
309231037,fort-2
309552,tunnel
309552,aqueduct
300960486,abbey
300044064,architecturalcomplex
300044063,tribus
300035018,fortified-settlement
300756061,island
300386562,findspot
300386562,archaeological-site
300354624,settlement
300354629,settlement
300354625,settlement
300354622,settlement
300354623,settlement
300354621,settlement
300354630,settlement
300354626,settlement
300354627,settlement
300354627,cave
300354631,settlement
300583267,archaeological-site
300583267,theatre
307963011,fountain
307963010,region
30774368,findspot
30774368,settlement
30774368,archaeological-site
307754305,city-wall
307754305,castle
307754305,settlement
307187361,sanctuary
307187361,shrine
307125123,cemetery
307125122,nuraghe
307125124,cemetery
307806633,settlement
307446389,arch
307322303,mountain
307289,mine-2
307288,quarry
307291,quarry
307287,quarry
307290,quarry
307220778,church-2
307220778,mosque
306065806,archive-repository
306780757,bridge
306780756,bridge
306780756,archaeological-site
306693502,building
306693502,archaeological-site
306618381,temple-2
306176341,port
30635483,archaeological-site
306532,bridge
306533,bridge
306534,bridge
301013826,stadion
301732141,architecturalcomplex
301646303,military-installation-or-camp-temporary
301156661,architecturalcomplex
301156661,bath
301860323,island
301492848,cemetery
301591388,hillfort
301591388,hill
308912370,theatre
30893806,temple-2
308042,tomb
308043,tomb
308085066,sanctuary
308085066,cave
308048141,settlement
308048141,fort
308048142,settlement
308818183,shrine
308320790,findspot
308320790,archaeological-site
308320791,findspot
308594948,archaeological-site
304914109,unlocated
304914109,shrine
30464758,forest
30464757,forest
304814760,bath
304492393,sanctuary
304475334,archaeological-site
304421602,military-installation-or-camp-temporary
304421601,hill
304421600,settlement
304421600,settlement-modern
304296863,shrine
304296863,architecturalcomplex
303999556,road
303999555,tower-defensive
303094941,townhouse
303708957,monument
303733349,settlement
303732808,settlement
303732808,settlement-modern
303722074,archaeological-site
303638861,city-gate
303135575,cemetery
303135575,villa
303135575,vicus
303882989,region
30347988,cemetery
30347988,settlement-modern
30347987,settlement
303354808,palace
30211,unlocated
30207,unlocated
30250,unlocated
30227,river
30270,unlocated
30270,mountain
30266,unlocated
30231,unlocated
30267,unlocated
30271,unlocated
30226,unlocated
30251,island
30206,river
30247,unlocated
30221,unlocated
30276,unlocated
30240,unlocated
30217,unlocated
30217,cape
30256,unlocated
30256,mountain
30257,unlocated
30216,unlocated
30241,unlocated
30236,unlocated
30277,unlocated
30258,unlocated
30223,people
30254,unlocated
30203,unlocated
30203,river
30215,unlocated
30242,unlocated
30239,unlocated
30279,unlocated
30279,settlement
30280,unlocated
30243,unlocated
30243,region
30214,unlocated
30255,unlocated
30222,unlocated
30275,unlocated
30263,unlocated
30234,unlocated
30218,unlocated
30218,river
30259,unlocated
30205,unlocated
30205,settlement
30213,unlocated
30268,unlocated
30229,unlocated
30209,unlocated
30272,unlocated
30224,unlocated
30224,people
30273,people
30265,unlocated
30249,island
30208,people
30228,unlocated
30269,unlocated
30245,unlocated
30204,unlocated
302942693,settlement
302942693,settlement-modern
30276984,temple-2
302741925,cemetery
302648169,mine-2
3026205,villa
3026205,military-installation-or-camp-temporary
302659740,tomb
302151419,unlocated
302151419,street
302151420,unlocated
302151420,street
302890394,amphitheatre
302807746,nuraghe
302444126,bath
302268005,unknown
305083,settlement
305095,settlement
305095,port
305056,fortified-settlement
305056,settlement
305040,spring
305037,cemetery
305060,sanctuary
305060,cave
305099,fort-2
305061,label
305061,people
305041,spring
305057,settlement
305082,settlement
305031,river
305089,cape
305089,lighthouse
305066,settlement
305027,quarry
305085,mountain
305085,label
305050,settlement
305046,settlement
305047,settlement
305092,settlement
305084,label
305084,people
305026,cemetery
305071,quarry
305030,settlement
305030,settlement-modern
305048,settlement
305072,mine-2
305072,monument
305064,settlement
305033,settlement
305044,settlement
305029,river
305091,sanctuary
305068,settlement
305068,archaeological-site
305087,river
305069,settlement
305086,label
305086,people
305090,settlement
305090,port
305090,archaeological-site
305028,mountain
305028,label
305053,settlement
305045,settlement
305032,settlement
305065,settlement
305024,settlement
305049,settlement
305054,settlement
305097,settlement
305039,settlement
305058,settlement
305023,station
305074,settlement
305062,settlement
305034,settlement
305063,settlement
305022,station
305059,settlement
305080,villa
305079,ruin
305079,station
305079,bath
305055,settlement
305043,settlement
30509704,sanctuary
305778,aqueduct
305781,aqueduct
305780,aqueduct
305779,aqueduct
305777,aqueduct
305782,aqueduct
305770200,mountain
305770200,settlement
305624956,settlement
305624956,settlement-modern
305129,fort-2
305129,villa
305129,archaeological-site
305168,settlement
305187,settlement
305105,label
305105,people
305172,settlement
305164,settlement
305148,river
305109,settlement
305108,cape
305149,settlement
305165,settlement
305132,villa
305124,villa
305104,label
305104,people
305153,settlement
305153,archaeological-site
305145,villa
305112,label
305112,people
305169,unknown
305128,settlement
305174,label
305174,people
305119,label
305119,people
305158,settlement
305178,settlement
305181,church-2
305181,settlement
305142,settlement
305142,port
305154,temple
305103,label
305103,people
305102,settlement
305155,settlement
305143,villa
305114,cemetery
305180,settlement
305138,settlement
305138,settlement-modern
305118,settlement
305163,river
305122,villa
305160,settlement
305137,settlement
305137,port
305121,water-open
305121,label
305156,label
305156,people
305140,settlement
305117,station
305183,villa
305116,people
305141,label
305141,people
305157,label
305157,people
305100,label
305100,people
305177,label
305177,people
305120,region
305120,label
305136,cemetery
305161,settlement
305107,settlement
305150,settlement
305146,settlement
305111,settlement
305185,villa
305189,label
305189,people
305166,settlement
305131,settlement
305127,settlement
305170,label
305170,people
305171,ruin
305171,settlement
305171,archaeological-site
305126,settlement
305130,river
305188,settlement
305167,settlement
305184,settlement
305110,fort-2
305110,settlement
305147,settlement
305151,settlement
305106,label
305199887,bath
305127728,temple-2
305127729,temple-2
305127727,temple-2
305879596,settlement
305879597,station
305841487,tomb
305841385,settlement
305820069,fort-2
305820069,fortified-settlement
305820069,settlement-modern
305567842,garden-hortus
379988105,architecturalcomplex
379988105,temple-2
379945241,theatre
379689234,settlement
379689233,architecturalcomplex
379116903,townhouse
37918021,findspot
37918021,archaeological-site
37918020,cemetery
379400932,settlement
379400932,archaeological-site
379375824,amphitheatre
379316151,amphitheatre
379202545,fort-2
379202545,fort
379233464,hillfort
370793043,river
370886177,architecturalcomplex
370424386,acropolis
370424387,archaeological-site
370240026,arch
370546554,hillfort
37054520,palace
377055052,temple-2
377055053,temple-2
377769382,lake
377181898,architecturalcomplex
377181897,tomb
377811335,unlocated
377811335,river
377820068,temple-2
377313803,cave
377313804,cemetery
377313804,archaeological-site
377380809,fort-2
377380809,fort
377257483,unlocated
377257483,settlement
377595626,monument
377547412,abbey
377547412,church
377547413,settlement
377547413,archaeological-site
376000,road
376001,road
376006,road
376010,road
376011,road
376007,road
376008,road
376012,road
376004,road
376005,road
376013,road
376009,road
376002,road
376003,road
376031236,arch
376031237,sanctuary
376796,unlocated
376779,unlocated
376780,unlocated
376755,unlocated
376775,unlocated
376763,unlocated
376759,unlocated
376758,unlocated
376754,unlocated
376797,unlocated
376773,unlocated
376749,unlocated
376790,unlocated
376786,unlocated
376769,unlocated
376753,unlocated
376752,unlocated
376787,unlocated
376791,unlocated
376748,unlocated
376764,unlocated
376772,unlocated
376767,unlocated
376788,unlocated
376771,unlocated
376751,unlocated
376747,unlocated
376784,unlocated
376792,unlocated
376793,unlocated
376750,unlocated
376770,unlocated
376766,unlocated
376757,unlocated
376782,unlocated
376794,unlocated
376761,unlocated
376777,unlocated
376798,unlocated
376776,unlocated
376799,unlocated
376799,island
376760,unlocated
376795,unlocated
376756,unlocated
376634672,bridge
376191071,unlocated
376191071,shrine
376807,unlocated
376806,unlocated
376810,unlocated
376801,unlocated
376816,unlocated
376819,unlocated
376803,unlocated
376815,unlocated
376818,unlocated
376805,unlocated
376813,unlocated
376808,unlocated
376812,unlocated
376830532,castle
376850631,garden-hortus
37637607,city-gate
376215160,temple-2
376566547,sanctuary
37101101,unlocated
37101101,fort
371030888,region
371761216,arch
371645386,reservoir
371443773,villa
378979377,cistern
378639806,villa
378114381,archive-repository
378114380,archive-repository
378113487,sanctuary
37812312,temple-2
378833154,tomb
378409584,settlement
378409584,settlement-modern
378326795,cemetery
378326795,archaeological-site
378562728,region
378562727,unknown
374626658,settlement
374122553,pyramid
37484455,temple-2
37482810,villa
374482,aqueduct
374483,aqueduct
374484,aqueduct
37433207,fortlet
374540942,settlement
37452547,fort-2
37452547,tomb
373900,fort
373916,cape
373901,settlement
373906,lake
373911,settlement
373908,settlement
373912,station
373904,settlement
373905,station
373913,villa
373909,temple
373914,settlement
373903,settlement
373915,fort
373984234,shrine
373984234,cave
373939545,cemetery
373085765,amphitheatre
373756,villa
373795,settlement
373776,settlement
373799,villa
373737,settlement
373760,cape
373761,settlement
373736,settlement
373777,region
373798,church
373782,station
373794,sanctuary
373757,settlement
373757,port
373741,station
373770,unknown
373727,settlement
373766,station
373789,villa
373746,settlement
373750,settlement
373793,settlement
373785,settlement
373784,settlement
373792,villa
373767,settlement
373788,settlement
373730,settlement
373730,settlement-modern
373771,station
373764,settlement
373733,settlement
373772,settlement
373748,label
373748,people
373768,station
373729,station
373791,settlement
373752,label
373752,people
373744,label
373744,people
373745,settlement
373753,settlement
373728,settlement
373786,settlement
373786,archaeological-site
373769,settlement
373749,settlement
373773,unknown
373732,port
373781,settlement
373739,tomb
373797,temple
373778,settlement
373754,settlement
373742,settlement
373762,temple
373735,cemetery
373774,station
373758,settlement
373759,tomb
373775,villa
373734,label
373734,people
373763,settlement
373743,label
373743,people
373755,fort
373796,settlement
373738,unknown
373780,settlement
373828,station
373890,settlement
373886,station
373869,region
373869,label
373812,villa
373804,villa
373853,settlement
373824,settlement
373873,cape
373865,label
373865,people
373832,station
373849,settlement
373808,settlement
373809,settlement
373848,settlement
373833,settlement
373864,settlement
373872,settlement
373805,villa
373813,fort
373844,settlement
373887,temple-2
373868,settlement
373891,settlement
373829,settlement
373822,settlement
373875,island
373875,label
373863,unknown
373818,villa
373859,river
373896,cemetery
373879,settlement
373879,port
373879,archaeological-site
373838,settlement
373814,fort
373802,fort
373855,settlement
373855,archaeological-site
373854,settlement
373803,fort
373815,villa
373842,label
373842,people
373839,river
373881,settlement
373897,settlement
373878,cape
373858,settlement
373819,settlement
373862,settlement
373874,settlement
373861,people
373877,station
373820,settlement
373800,fort
373816,temple
373882,temple
373895,monument
373840,label
373840,people
373817,settlement
373801,villa
373856,settlement
373821,label
373837,label
373806,settlement
373810,settlement
373884,settlement
373884,settlement-modern
373892,settlement
373830,archipelago
373830,label
373888,settlement
373826,people
373827,unknown
373870,settlement
373889,settlement
373893,settlement
373885,fort
373811,villa
373807,settlement
373850,settlement
373872700,people
373822947,unlocated
373822947,settlement
373822946,unlocated
373822946,temple-2
373365337,villa
37204582,theatre
372021190,theatre
372021189,temple-2
372769291,region
372660434,architecturalcomplex
372624618,tomb
372843530,sanctuary
372843530,temple-2
372376094,townhouse
372588261,nuraghe
372588261,settlement
375997,road
375996,road
375999,road
375995,road
375994,road
375998,road
375993,road
375992,road
375994248,villa
375710890,production
375710890,archaeological-site
375710890,hill
375191030,theatre
37513578,villa
375818871,unknown
375821777,city-gate
375246,villa
375250,villa
375251,settlement
375247,church
375237,fort-2
375237,church-2
375237,settlement
375237,archaeological-site
375260,fort-2
375240,villa
375256,church-2
375256,basilica
375256,ruin
375257,numbered feature
375257,church
375241,church-2
375261,numbered feature
375261,settlement
375258,numbered feature
375258,settlement
375262,church
375254,fort
375242,settlement
375239,settlement
375238,numbered feature
375238,settlement
375243,settlement
375255,settlement
375263,numbered feature
375263,settlement
375259,numbered feature
375259,settlement
375252,villa
375244,villa
375248,church
375264,numbered feature
375264,church
375265,temple
375249,church
375245,church
375253,fort
375591100,temple-2
375595066,unknown
375595067,lake
369907904,arch
369904078,tumulus
369692199,garden-hortus
369438235,archaeological-site
369438236,archaeological-site
369438237,tomb
369592150,spring
369592150,sanctuary
360094477,settlement
360094477,settlement-modern
360094475,settlement
360094478,settlement
360702537,findspot
360702537,archaeological-site
3601983,findspot
3601983,archaeological-site
360881592,villa
360881593,villa
360881594,villa
360837130,basilica
360820443,temple-2
360499819,architecturalcomplex
360499819,settlement-modern
360417791,bridge
360312699,region
360312698,unlocated
360312698,garden-hortus
367991210,nuraghe
367026512,temple-2
367835399,arch
367412638,townhouse
36739784,cemetery
367368802,city-gate
367202371,temple-2
367256898,settlement
367567447,unlocated
367567447,settlement
367582654,tomb
367542073,tomb
367542073,cemetery
367530812,spring
367530812,settlement
366179,unlocated
366181,unlocated
366177,unlocated
366183,unlocated
366185,unlocated
366377667,fortified-settlement
366377667,hillfort
366223963,amphitheatre
36195364,military-installation-or-camp-temporary
361097849,arch
361097850,church
361097851,church-2
361097851,church
361695308,findspot
361164677,settlement
361151408,settlement
361811831,villa
361811831,archaeological-site
361831195,tomb
368753598,tumulus
368834138,settlement
368834138,architecturalcomplex
368305524,theatre
368355544,arch
364007,temple
364027,station
364026,fort
364030,settlement
364021,label
364021,people
364017,region
364017,label
364020,settlement
364036,settlement
364023,station
364035,label
364035,people
364015,villa
364003,settlement
364002,archipelago
364002,island
364034,settlement
364022,station
364013,villa
364005,station
364009,villa
364025,lake
364024,station
364004,label
364004,people
364012,label
364012,people
364001862,townhouse
364777233,church-2
364777233,archaeological-site
364712046,harbor
364712046,port
364670,road
364671,road
364667,road
364672,road
364668,road
364669,road
364673,road
364674,road
364873309,settlement
364873309,archaeological-site
364883647,tomb
364392645,theatre
364392646,sanctuary
364392646,temple-2
364357852,villa
364203292,fortlet
364279264,settlement
364546694,cemetery
364530240,townhouse
363982,station
363994,labeled feature
363994,label
363941,villa
363916,station
363961,villa
363920,station
363998,label
363998,people
363921,station
363937,villa
363917,station
363940,settlement
363995,settlement
363983,settlement
363967,fort
363930,station
363926,settlement
363926,settlement-modern
363971,unknown
363992,island
363951,settlement
363947,settlement
363946,fort
363950,settlement
363993,people
363927,station
363931,label
363931,people
363966,villa
363989,villa
363973,station
363924,settlement
363932,settlement
363965,temple
363912,settlement
363945,settlement
363953,villa
363990,settlement
363928,station
363969,villa
363968,villa
363929,station
363991,villa
363944,settlement
363933,station
363925,cape
363972,villa
363948,settlement
363914,station
363943,settlement
363996,station
363938,settlement
363980,settlement
363918,station
363959,settlement
363922,station
363962,monument
363935,station
363923,cape
363958,station
363981,cape
363981,settlement-modern
363939,settlement
363997,island
363997,label
363978,settlement
363954,settlement
363942,settlement
363915,station
363078283,cave
363892614,settlement-modern
363525448,villa
362094923,settlement
362008414,theatre
362684055,villa
362684055,settlement-modern
362185575,production
362185575,bath
362185575,cistern
362185575,villa
362814927,unlocated
362814927,settlement
362278690,settlement
362248862,cemetery
365016220,shrine
365055946,settlement
365816491,bath
365824232,theatre
365422,villa
365471344,cemetery
365471344,archaeological-site
365471344,settlement-modern
365451572,tell
365374286,sanctuary
319990513,theatre
319931451,cemetery
319068505,tomb
319740268,unknown
319662579,temple-2
319613732,church-2
319653209,tunnel
319653209,cave
319430829,region
319432673,region
319370,road
319385,road
319384,road
319371,road
319367,road
319383,road
319376,road
319377,road
319382,road
319378,road
319381,road
319374,road
319375,road
319380,road
319379,road
319372,road
319368,road
319369,road
319373,road
319398180,region
310920749,fort-2
310920749,hillfort
310920749,earthwork
310024671,city-gate
310634609,fortified-settlement
310634609,fort-2
310634609,settlement
310634609,archaeological-site
310634609,citadel
310115518,city-gate
310869662,unlocated
310869662,temple-2
31048418,temple-2
310449388,settlement
310311,unlabeled
310307,unlabeled
310307,fort
310327,settlement
310327,mine-2
310326,settlement
310326,unlabeled
310310,fort-2
310321,settlement
310321,unlabeled
310317,settlement
310316,settlement
310316,unlabeled
310320,settlement
310319,settlement
310323,settlement
310323,unlabeled
310315,tumulus
310314,settlement
310322,settlement
310322,fort
310318,fort
310313,settlement
310313,unlabeled
310309,tumulus
310325,tumulus
310324,unlabeled
310308,unlabeled
310312,settlement
310312,unlabeled
310265136,tribus
317667991,bridge
317102,earthwork
317102,frontier-system-limes
317192891,palace
317153357,cemetery
317860,bridge
317861,bridge
317857,bridge
317862,bridge
317858,bridge
317859,bridge
31748292,church-2
31748292,architecturalcomplex
31748292,abbey
317318424,hill
317318424,monument
316924422,region
316924422,province-2
316956106,settlement
316781007,people
316104222,harbor
316104222,archaeological-site
316347,bath
316390354,monument
316294900,temple-2
316294007,castle
316294007,fort
316244303,archaeological-site
316244304,settlement
316244304,archaeological-site
311985510,fort-2
311985510,monument
311940007,aqueduct
311930179,amphitheatre
311078,unlocated
311078,villa
311074,unlocated
311062,unlocated
311063,unlocated
311075,unlocated
311080,unlocated
311096,unlocated
311079,unlocated
311072,unlocated
311064,unlocated
311091,unlocated
311087,unlocated
311068,unlocated
311086,unlocated
311069,unlocated
311090,unlocated
311065,unlocated
311073,unlocated
311066,unlocated
311089,unlocated
311070,unlocated
311093,unlocated
311092,unlocated
311084,unlocated
311071,unlocated
311067,unlocated
311088,unlocated
311083,unlocated
311076,unlocated
311099,unlocated
311077,unlocated
311098,unlocated
311094,unlocated
311082,unlocated
311078476,unlocated
311078476,region
311078476,settlement
311150,unlocated
311107,unlocated
311111,unlocated
311146,unlocated
311131,unlocated
311127,unlocated
311147,unlocated
311151,unlocated
311160,unlocated
311121,unlocated
311156,unlocated
311141,unlocated
311141,estate
311116,unlocated
311100,unlocated
311120,unlocated
311161,unlocated
311136,unlocated
311119,unlocated
311158,unlocated
311123,unlocated
311162,unlocated
311142,unlocated
311139,unlocated
311138,unlocated
311155,unlocated
311114,unlocated
311143,unlocated
311134,unlocated
311122,unlocated
311159,unlocated
311118,unlocated
311113,unlocated
311105,unlocated
311152,unlocated
311129,unlocated
311148,unlocated
311109,unlocated
311125,unlocated
311164,unlocated
311133,unlocated
311165,unlocated
311124,unlocated
311108,unlocated
311149,unlocated
311128,unlocated
311153,unlocated
311104,unlocated
311145,unlocated
311132362,road
311872597,estate
311205627,settlement-modern
318069073,cemetery
318023996,amphitheatre
318745558,castle
318613,mine-2
318615,quarry
318619,mine-2
318622,quarry
318618,quarry
318614,mine-2
318617,quarry
318621,quarry
318620,quarry
318616,quarry
318497094,archaeological-site
318484512,settlement
318445896,city-wall
318445896,wall-2
318349403,tumulus
314942,settlement
314954,villa
314903,settlement
314978,settlement
314997,settlement
314939,settlement
314981,settlement
314919,settlement
314958,villa
314974,settlement
314923,settlement
314935,settlement
314962,settlement
314963,settlement
314934,settlement
314922,settlement
314975,settlement
314959,settlement
314918,cape
314980,settlement
314979,settlement
314902,settlement
314955,settlement
314943,settlement
314948,settlement
314972,settlement
314925,settlement
314933,settlement
314964,settlement
314905,settlement
314991,settlement
314929,settlement
314968,settlement
314987,settlement
314969,settlement
314986,settlement
314928,settlement
314990,settlement
314904,settlement
314953,settlement
314945,settlement
314912,settlement
314912,archaeological-site
314965,settlement
314932,settlement
314973,settlement
314908,settlement
314949,settlement
314989,settlement
314966,settlement
314931,settlement
314927,settlement
314985,settlement
314993,settlement
314907,settlement
314946,settlement
314911,settlement
314910,fort
314947,settlement
314951,settlement
314906,settlement
314992,settlement
314984,settlement
314971,settlement
314926,label
314926,people
314930,river
314930,reservoir
314988,settlement
314967,settlement
314983,settlement
314995,settlement
314995,archaeological-site
314901,settlement
314956,villa
314940,settlement
314917,settlement
314960,settlement
314937,settlement
314921,settlement
314921,port
314999,settlement
314976,settlement
314998,cemetery
314977,settlement
314920,settlement
314936,settlement
314961,island
314916,settlement
314941,settlement
314957,villa
314900,settlement
314994,settlement
314982,cemetery
314963951,nuraghe
314954960,amphitheatre
314616533,temple-2
314850,station
314885,bath
314893,settlement
314889,river
314866,settlement
314870,settlement
314871,spring
314888,settlement
314867,settlement
314892,settlement
314847,station
314851,settlement
314851,station
314837,settlement
314860,settlement
314899,river
314876,settlement
314840,settlement
314883,bath
314895,settlement
314894,settlement
314882,bath
314841,settlement
314857,settlement
314877,settlement
314861,settlement
314874,villa
314862,villa
314858,settlement
314878,settlement
314897,settlement
314881,bath
314839,settlement
314842,settlement
314854,archipelago
314854,island
314855,label
314855,people
314843,settlement
314838,settlement
314880,settlement
314896,settlement
314859,settlement
314863,settlement
314875,settlement
314891,settlement
314887,settlement
314844,bath
314852,station
314872,settlement
314864,settlement
314848,station
314849,station
314849,fort
314865,settlement
314873,settlement
314853,station
314845,settlement
314869,settlement
314886,settlement
314890,river
314862804,archaeological-site
314289452,cemetery
314547139,church-2
314547139,church
313020255,settlement
313779409,monastery
313779408,tomb
313779408,cemetery
313840750,findspot
313840750,valley
31345658,cemetery
312948560,sanctuary
312948560,cave
312715518,townhouse
312809379,settlement
312809379,hill
312829864,unlocated
312829864,shrine
312305084,circus
312238265,temple-2
315083,settlement
315095,settlement
315001,villa
315017,settlement
315060,settlement
315099,settlement
315076,settlement
315020,settlement
315098,settlement
315077,settlement
315061,settlement
315036,cape
315041,settlement
315016,settlement
315000,settlement
315057,settlement
315094,settlement
315082,settlement
315031,settlement
315066,plain
315066,label
315070,settlement
315027,settlement
315085,settlement
315093,settlement
315050,settlement
315050,cemetery
315007,settlement
315011,villa
315046,settlement
315010,settlement
315006,villa
315051,label
315051,people
315092,settlement
315084,settlement
315026,settlement
315026,citadel
315071,settlement
315088,settlement
315030,fort
315048,river
315009,settlement
315025,settlement
315072,settlement
315033,settlement
315044,settlement
315013,settlement
315005,settlement
315052,mountain
315052,label
315029,settlement
315091,settlement
315068,settlement
315087,label
315087,people
315069,settlement
315086,river
315090,settlement
315028,settlement
315053,settlement
315004,settlement
315012,settlement
315032,settlement
315065,settlement
315073,settlement
315024,settlement
315008,settlement
315049,settlement
315015,settlement
315003,settlement
315054,fort
315097,settlement
315097,archaeological-site
315081,label
315081,people
315039,lake
315019,settlement
315058,settlement
315023,settlement
315074,settlement
315062,settlement
315062,archaeological-site
315035,unknown
315034,fort
315063,settlement
315075,settlement
315022,settlement
315059,settlement
315018,settlement
315038,settlement
315080,settlement
315079,label
315079,people
315055,settlement
315002,settlement
315014,settlement
315043,label
315043,people
315607,aqueduct
315606,aqueduct
315601,aqueduct
315600,aqueduct
315603,aqueduct
315602,aqueduct
315605,aqueduct
315604,aqueduct
3156062,aqueduct
3156061,aqueduct
315612319,sanctuary
315191,settlement
315129,settlement
315168,settlement
315187,settlement
315113,settlement
315113,archaeological-site
315144,settlement
315152,settlement
315105,settlement
315172,settlement
315164,settlement
315148,settlement
315108,settlement
315149,settlement
315165,settlement
315132,settlement
315124,settlement
315173,bath
315104,region
315104,label
315153,settlement
315145,sanctuary
315112,label
315169,settlement
315186,settlement
315128,villa
315190,settlement
315174,settlement
315123,settlement
315135,unknown
315162,settlement
315119,villa
315158,settlement-modern
315158,fort
315178,settlement
315197,settlement
315139,villa
315181,settlement
315115,settlement
315142,villa
315154,settlement
315103,settlement
315102,sanctuary
315155,settlement
315143,villa
315114,settlement
315180,settlement
315138,villa
315179,label
315179,people
315196,settlement
315159,settlement
315118,villa
315163,settlement
315134,settlement
315175,lake
315137,villa
315121,settlement
315199,settlement
315176,settlement
315156,settlement
315140,villa
315117,villa
315183,settlement
315195,settlement
315194,settlement
315116,villa
315141,villa
315141,estate
315157,settlement
315100,settlement
315198,settlement
315177,settlement
315120,cape
315136,villa
315161,settlement
315107,label
315150,settlement
315111,settlement
315185,settlement
315193,fort
315189,island
315189,label
315166,temple
315131,settlement
315127,villa
315170,settlement
315171,station
315126,cemetery
315130,river
315188,settlement
315167,settlement
315192,settlement
315184,cape
315110,settlement
315147,settlement
315151,settlement
315106,settlement
315324212,tomb
315200,settlement
315216,settlement
315241,settlement
315236,settlement
315261,settlement
315220,settlement
315221,settlement
315260,settlement
315237,villa
315240,river
315217,settlement
315201,settlement
315256,settlement
315230,settlement
315267,settlement
315267,archaeological-site
315271,settlement
315226,settlement
315251,settlement
315206,settlement
315210,settlement
315247,settlement
315246,settlement
315211,settlement
315207,settlement
315250,settlement
315227,station
315270,settlement
315231,settlement
315224,settlement
315273,settlement
315273,settlement-modern
315265,label
315265,people
315249,water-open
315249,label
315208,settlement
315228,settlement
315269,settlement
315245,settlement
315212,settlement
315212,settlement-modern
315253,settlement
315205,settlement
315213,settlement
315244,settlement
315268,region
315268,label
315209,settlement
315248,settlement
315248,archaeological-site
315233,settlement
315264,settlement
315272,mountain
315225,settlement
315238,river
315243,settlement
315214,settlement
315202,settlement
315255,settlement
315222,settlement
315263,villa
315218,settlement
315259,settlement
315258,settlement
315219,settlement
315235,settlement
315262,settlement
315223,settlement
315223,archaeological-site
315254,settlement
315254,settlement-modern
315203,settlement
315215,settlement
315242,settlement
315242,archaeological-site
315596,aqueduct
315597,aqueduct
315593,aqueduct
315594,aqueduct
315598,aqueduct
315599,aqueduct
315595,aqueduct
389991714,region
389046314,cemetery
389046313,fort-2
389050484,sanctuary
389050484,temple-2
389798993,tell
389853508,bath
389338583,tomb
389338583,pyramid
380086882,settlement
380702854,plain
380702853,bay
380606286,tomb
380688207,monument
380628162,tomb
380437088,settlement
380437088,archaeological-site
380281017,street
380284184,villa
380284185,abbey
380560977,fortified-settlement
380560976,architecturalcomplex
387051092,archive-repository
387776804,cemetery
387772798,nuraghe
387686949,temple-2
387197668,garden-hortus
387197668,villa
387177192,bridge
387810362,temple-2
387880487,townhouse
387326,unlocated
387331,unlocated
387336,unlocated
387336,river
387320,unlocated
387341,unlocated
387341,river
387340,unlocated
387340,river
387317,unlocated
387322,unlocated
387322,river
387338,unlocated
387335,unlocated
387335,plain
387319,unlocated
387319,settlement
387328,unlocated
387324,unlocated
387324,settlement
387333,unlocated
387329,unlocated
387363581,settlement
387363581,archaeological-site
386794977,unlocated
386794977,shrine
386704716,settlement
386745968,bath
386664298,temple-2
386629672,archive-repository
386176625,sanctuary
386176625,port
386155228,tomb
386373213,cemetery
38626420,brothel
386554382,unlocated
386554382,city-gate
38100986,amphitheatre
381896576,settlement
381893540,bridge
388037672,settlement
388037672,townhouse
388668362,theatre
388120836,villa
38888332,unlocated
38888332,estate
388576958,league
388576958,people
384940621,settlement
384697574,cemetery
384808486,spring
384300,aqueduct
384301,aqueduct
384306,aqueduct
384307,aqueduct
384304,aqueduct
384305,aqueduct
384302,aqueduct
384303,aqueduct
384365955,tower-single
384365955,fort
384365956,tomb
384326689,settlement
384326689,architecturalcomplex
384297,aqueduct
384298,aqueduct
384299,aqueduct
383918623,ekklesiasterion
383797,station
383778,river
383781,settlement
383739,settlement
383742,villa
383715,settlement
383703,label
383703,people
383723,river
383735,villa
383758,station
383759,station
383718,river
383734,label
383763,label
383763,people
383775,settlement
383722,river
383755,settlement
383755,amphitheatre
383714,label
383714,people
383743,settlement
383738,river
383780,settlement
383780,fort
383796,station
383779,cemetery
383725,label
383725,people
383772,lake
383764,label
383764,people
383733,label
383748,station
383709,sanctuary
383709,settlement-modern
383729,label
383791,settlement
383787,label
383787,people
383768,river
383744,settlement
383713,sanctuary
383705,label
383705,people
383753,station
383704,settlement
383712,architecturalcomplex
383712,villa
383712,archaeological-site
383745,settlement
383786,river
383790,river
383728,district
383728,label
383708,river
383749,river
383732,pagus
383732,label
383765,villa
383773,settlement
383731,region
383731,label
383766,villa
383770,settlement
383770,port
383750,station
383707,river
383711,settlement
383785,river
383793,river
383784,label
383784,people
383747,station
383710,settlement
383706,settlement
383706,urban
383767,island
383730,region
383730,pagus
383730,label
383756,settlement
